tx_id,order_id,customer_id,merchant_id,amount,category,status,device_id,device_age_days,LoginAttempts,CustomerAge,AccountBalance,TransactionDuration,created_at,hour,dayofweek,local_time,is_fraud
233,TX000234,AC00345,M081,91.48,electronics,Debit,D000295,30.0,1,51,14942.78,141,1674492,16,0,1817,0
234,TX000235,AC00430,M010,5.25,electronics,Debit,D000571,30.0,1,39,14143.32,49,1699899,18,0,27224,0
235,TX000236,AC00175,M087,54.03,electronics,Credit,D000519,30.0,1,56,6736.3,161,1695143,17,1,22468,0
236,TX000237,AC00177,M037,736.73,travel,Debit,D000167,30.0,1,48,3313.07,10,1701101,16,0,28426,0
237,TX000238,AC00225,M082,368.91,travel,Debit,D000221,30.0,1,54,829.71,14,1678470,17,4,5795,0
238,TX000239,AC00394,M045,33.06,digital_goods,Credit,D000417,30.0,1,53,1540.87,170,1673971,16,1,1296,0
239,TX000240,AC00026,M098,66.5,digital_goods,Credit,D000419,30.0,1,32,6820.23,144,1683218,16,3,10543,0
240,TX000241,AC00076,M014,177.08,digital_goods,Debit,D000450,30.0,1,35,13475.14,85,1673025,17,4,350,0
241,TX000242,AC00215,M031,588.54,travel,Debit,D000609,30.0,1,32,714.45,130,1675706,17,0,3031,0
242,TX000243,AC00202,M052,173.5,electronics,Debit,D000235,30.0,1,21,1306.91,282,1698081,17,0,25406,0
243,TX000244,AC00400,M069,78.33,digital_goods,Credit,D000191,30.0,1,56,7255.33,189,1690819,16,0,18144,0
244,TX000245,AC00004,M061,40.66,travel,Debit,D000214,30.0,1,59,1153.84,156,1704125,16,0,31450,0
245,TX000246,AC00260,M063,97.22,travel,Credit,D000507,30.0,1,77,6647.73,55,1676914,17,0,4239,0
246,TX000247,AC00415,M080,34.07,travel,Debit,D000158,30.0,1,22,8709.77,81,1699291,17,0,26616,0
247,TX000248,AC00337,M012,492.06,digital_goods,Debit,D000411,30.0,1,23,857.9,74,1697732,16,3,25057,0
248,TX000249,AC00253,M015,842.01,digital_goods,Credit,D000209,30.0,1,53,509.45,185,1694537,16,1,21862,0
249,TX000250,AC00126,M086,73.55,electronics,Debit,D000210,30.0,1,51,2812.06,158,1673280,16,0,605,0
250,TX000251,AC00304,M005,760.53,digital_goods,Debit,D000651,30.0,1,57,6179.91,118,1693851,18,0,21176,0
251,TX000252,AC00470,M007,273.08,travel,Credit,D000534,30.0,1,26,6609.3,134,1675094,16,0,2419,0
252,TX000253,AC00041,M020,371.69,travel,Debit,D000374,30.0,1,67,3484.32,143,1703262,16,4,30587,0
253,TX000254,AC00442,M021,218.96,electronics,Debit,D000556,30.0,1,18,754.21,13,1693411,16,2,20736,0
254,TX000255,AC00430,M010,227.39,digital_goods,Debit,D000207,30.0,1,18,751.09,65,1703523,16,0,30848,0
255,TX000256,AC00258,M043,237.99,travel,Credit,D000563,30.0,1,39,8510.09,86,1683564,16,0,10889,0
256,TX000257,AC00073,M037,186.6,digital_goods,Debit,D000149,30.0,1,58,1508.72,13,1688488,16,1,15813,0
257,TX000258,AC00430,M042,341.15,digital_goods,Debit,D000453,30.0,1,18,511.37,148,1676308,17,0,3633,0
258,TX000259,AC00363,M091,434.58,electronics,Debit,D000136,30.0,1,59,12648.32,215,1694017,16,2,21342,0
259,TX000260,AC00307,M040,312.88,travel,Credit,D000503,30.0,1,54,233.21,44,1685124,18,4,12449,0
260,TX000261,AC00085,M094,75.15,electronics,Debit,D000014,30.0,1,23,1092.92,154,1695058,17,0,22383,0
261,TX000262,AC00448,M061,23.3,electronics,Debit,D000385,30.0,1,59,6711.15,161,1692036,18,0,19361,0
262,TX000263,AC00194,M061,47.38,digital_goods,Credit,D000388,30.0,1,25,459.37,61,1675880,18,2,3205,0
263,TX000264,AC00319,M004,512.81,travel,Debit,D000611,30.0,1,79,6994.34,30,1689785,16,2,17110,0
264,TX000265,AC00366,M098,488.15,travel,Debit,D000257,30.0,1,43,7071.09,168,1690819,16,0,18144,0
265,TX000266,AC00338,M055,12.82,electronics,Debit,D000482,30.0,1,44,9045.19,156,1680719,18,2,8044,0
266,TX000267,AC00178,M021,66.9,digital_goods,Credit,D000221,30.0,4,79,5238.71,129,1681750,16,0,9075,0
267,TX000268,AC00424,M097,535.91,digital_goods,Debit,D000583,30.0,1,43,9642.12,22,1688747,16,4,16072,0
268,TX000269,AC00147,M094,270.72,digital_goods,Credit,D000508,30.0,1,26,6263.96,53,1688407,18,0,15732,0
269,TX000270,AC00171,M033,97.98,travel,Debit,D000470,30.0,1,72,7460.33,18,1675699,16,0,3024,0
270,TX000271,AC00023,M088,196.08,digital_goods,Debit,D000623,30.0,1,61,4233.82,98,1692982,16,4,20307,0
271,TX000272,AC00263,M058,251.18,electronics,Debit,D000056,30.0,1,42,8303.9,246,1685638,16,3,12963,0
272,TX000273,AC00423,M081,44.52,digital_goods,Debit,D000618,30.0,1,28,314.28,205,1680028,18,1,7353,0
273,TX000274,AC00455,M001,178.87,digital_goods,Debit,D000663,30.0,1,35,5241.23,180,1684857,16,1,12182,0
274,TX000275,AC00454,M074,1176.28,electronics,Credit,D000476,30.0,5,54,323.69,174,1703088,16,2,30413,1
275,TX000276,AC00055,M019,386.68,travel,Debit,D000453,30.0,1,46,6863.06,128,1698770,16,1,26095,0
276,TX000277,AC00403,M049,167.14,digital_goods,Debit,D000231,30.0,1,76,3877.73,20,1682361,18,0,9686,0
277,TX000278,AC00220,M025,345.22,travel,Debit,D000217,30.0,1,69,4046.58,253,1693932,16,1,21257,0
278,TX000279,AC00009,M091,74.85,electronics,Debit,D000526,30.0,1,72,2409.73,117,1703524,17,0,30849,0
279,TX000280,AC00445,M071,671.73,travel,Debit,D000641,30.0,1,58,5211.88,54,1697472,16,0,24797,0
280,TX000281,AC00133,M084,255.04,electronics,Debit,D000206,30.0,1,45,6217.86,152,1700756,16,3,28081,0
281,TX000282,AC00362,M066,45.77,digital_goods,Debit,D000484,30.0,1,25,5978.12,109,1675965,17,3,3290,0
282,TX000283,AC00026,M088,329.69,digital_goods,Credit,D000278,30.0,1,26,1671.66,66,1673283,16,0,608,0
283,TX000284,AC00387,M059,362.04,travel,Credit,D000145,30.0,2,58,8421.88,198,1689007,16,0,16332,0
284,TX000285,AC00451,M063,11.92,travel,Debit,D000678,30.0,1,53,14611.9,52,1696873,17,0,24198,0
285,TX000286,AC00033,M012,47.42,electronics,Debit,D000249,30.0,1,64,8253.52,28,1703004,16,1,30329,0
286,TX000287,AC00087,M023,35.99,travel,Debit,D000270,30.0,1,63,4489.79,129,1674144,16,3,1469,0
287,TX000288,AC00159,M061,151.19,travel,Credit,D000658,30.0,1,37,11903.82,96,1683302,16,4,10627,0
288,TX000289,AC00177,M094,242.62,digital_goods,Credit,D000332,30.0,1,22,483.02,234,1689007,16,0,16332,0
289,TX000290,AC00093,M063,48.72,travel,Debit,D000567,30.0,1,21,816.08,17,1696013,18,4,23338,0
290,TX000291,AC00427,M020,43.46,electronics,Debit,D000263,30.0,1,25,578.06,80,1689958,17,4,17283,0
291,TX000292,AC00284,M067,1036.21,digital_goods,Debit,D000129,30.0,1,25,477.3,126,1689965,18,4,17290,0
292,TX000293,AC00189,M099,443.79,electronics,Debit,D000407,30.0,1,53,3133.85,87,1696876,18,0,24201,0
293,TX000294,AC00495,M002,365.14,digital_goods,Debit,D000640,30.0,1,68,5894.09,57,1701456,18,4,28781,0
294,TX000295,AC00148,M048,757.41,electronics,Debit,D000383,30.0,1,22,9532.42,37,1683304,16,4,10629,0
295,TX000296,AC00272,M055,20.54,travel,Debit,D000348,30.0,1,51,5327.03,72,1692641,18,0,19966,0
296,TX000297,AC00381,M018,475.36,electronics,Debit,D000540,30.0,1,34,2000.6,105,1696262,16,0,23587,0
297,TX000298,AC00110,M072,34.74,electronics,Debit,D000320,30.0,1,56,6827.57,24,1687797,16,0,15122,0
298,TX000299,AC00495,M038,689.54,travel,Debit,D000395,30.0,1,27,1633.76,93,1678121,16,0,5446,0
299,TX000300,AC00035,M059,211.18,electronics,Debit,D000428,30.0,1,73,4069.17,90,1697472,16,0,24797,0
300,TX000301,AC00119,M041,211.36,travel,Credit,D000700,30.0,1,51,7943.47,286,1700583,16,1,27908,0
301,TX000302,AC00488,M095,744.41,digital_goods,Credit,D000115,30.0,1,39,8842.47,107,1690821,16,0,18146,0
302,TX000303,AC00466,M035,61.43,digital_goods,Debit,D000084,30.0,1,24,1882.77,170,1688055,16,3,15380,0
303,TX000304,AC00489,M087,167.44,travel,Debit,D000483,30.0,1,37,12526.71,82,1695658,16,0,22983,0
304,TX000305,AC00306,M093,361.46,digital_goods,Debit,D000169,30.0,1,21,4737.84,83,1680888,17,4,8213,0
305,TX000306,AC00431,M089,378.85,travel,Debit,D000043,30.0,1,78,2300.53,126,1686936,17,4,14261,0
306,TX000307,AC00233,M063,241.11,travel,Debit,D000443,30.0,1,30,12385.05,55,1686933,16,4,14258,0
307,TX000308,AC00389,M049,131.93,travel,Credit,D000245,30.0,1,31,4547.06,13,1694453,17,0,21778,0
308,TX000309,AC00067,M047,20.28,digital_goods,Debit,D000585,30.0,1,36,2047.83,213,1689788,17,2,17113,0
309,TX000310,AC00300,M005,415.88,travel,Debit,D000146,30.0,1,70,10008.33,170,1682616,17,3,9941,0
310,TX000311,AC00386,M062,49.99,electronics,Debit,D000668,30.0,1,62,2299.64,139,1675965,17,3,3290,0
311,TX000312,AC00285,M091,1221.65,digital_goods,Debit,D000098,30.0,1,27,243.92,153,1695833,16,2,23158,0
312,TX000313,AC00219,M024,100.66,travel,Debit,D000511,30.0,1,50,14473.33,144,1686941,18,4,14266,0
313,TX000314,AC00445,M080,485.54,digital_goods,Debit,D000343,30.0,1,19,1533.32,148,1702054,16,4,29379,0
314,TX000315,AC00371,M037,321.15,travel,Debit,D000151,30.0,1,46,7005.05,179,1676048,17,4,3373,0
315,TX000316,AC00164,M076,711.3,travel,Debit,D000581,30.0,1,21,955.4,51,1687805,18,0,15130,0
316,TX000317,AC00200,M065,12.23,electronics,Debit,D000177,30.0,1,42,7844.88,139,1697126,16,3,24451,0
317,TX000318,AC00310,M013,350.94,electronics,Debit,D000154,30.0,1,20,221.56,64,1698686,17,0,26011,0
318,TX000319,AC00106,M062,301.85,digital_goods,Debit,D000433,30.0,1,54,6586.19,25,1681839,17,1,9164,0
319,TX000320,AC00444,M087,29.34,digital_goods,Debit,D000029,30.0,1,65,3944.82,30,1678383,17,3,5708,0
320,TX000321,AC00441,M060,231.71,travel,Debit,D000315,30.0,1,27,1127.98,148,1682355,17,0,9680,0
321,TX000322,AC00300,M004,179.43,electronics,Debit,D000421,30.0,1,58,2626.63,244,1691778,18,4,19103,0
322,TX000323,AC00194,M095,36.71,travel,Debit,D000671,30.0,1,48,6459.38,55,1675098,17,0,2423,0
323,TX000324,AC00248,M067,138.12,travel,Credit,D000182,30.0,1,53,1649.69,281,1681233,17,1,8558,0
324,TX000325,AC00286,M070,233.24,electronics,Debit,D000351,30.0,1,33,6939.23,72,1681750,16,0,9075,0
325,TX000326,AC00049,M086,609.14,electronics,Debit,D000224,30.0,1,39,9033.87,177,1700755,16,3,28080,0
326,TX000327,AC00471,M033,436.64,travel,Debit,D000683,30.0,1,31,14365.18,111,1703526,17,0,30851,0
327,TX000328,AC00434,M037,870.43,travel,Debit,D000427,30.0,1,29,10115.18,55,1685552,16,2,12877,0
328,TX000329,AC00264,M046,354.4,electronics,Debit,D000416,30.0,1,74,7358.65,128,1699291,17,0,26616,0
329,TX000330,AC00316,M052,22.63,digital_goods,Debit,D000488,30.0,1,53,4438.03,112,1676914,17,0,4239,0
330,TX000331,AC00087,M007,182.19,travel,Debit,D000101,30.0,1,26,1176.1,53,1687192,16,0,14517,0
331,TX000332,AC00140,M036,126.81,travel,Debit,D000693,30.0,1,26,5427.98,290,1698685,16,0,26010,0
332,TX000333,AC00418,M012,288.17,digital_goods,Debit,D000399,30.0,1,37,3653.11,50,1694191,16,4,21516,0
333,TX000334,AC00187,M066,118.77,travel,Debit,D000310,30.0,1,55,2104.82,123,1696268,17,0,23593,0
334,TX000335,AC00077,M094,651.82,electronics,Debit,D000280,30.0,1,21,1802.77,166,1681495,17,4,8820,0
335,TX000336,AC00141,M100,66.65,electronics,Debit,D000398,30.0,1,37,3559.96,33,1697561,16,1,24886,0
336,TX000337,AC00332,M085,98.53,travel,Debit,D000684,30.0,1,69,3564.8,166,1673886,16,0,1211,0
337,TX000338,AC00439,M090,138.95,digital_goods,Debit,D000675,30.0,1,71,6752.92,30,1685724,16,4,13049,0
338,TX000339,AC00055,M079,33.89,travel,Debit,D000588,30.0,1,26,1444.75,177,1699632,16,4,26957,0
339,TX000340,AC00299,M005,23.71,travel,Debit,D000284,30.0,1,58,10788.89,164,1695053,16,0,22378,0
340,TX000341,AC00107,M082,1830.0,digital_goods,Debit,D000436,30.0,1,55,2235.7,238,1677688,16,2,5013,0
341,TX000342,AC00171,M096,26.06,electronics,Debit,D000689,30.0,1,65,12893.63,283,1703178,17,3,30503,0
342,TX000343,AC00493,M023,17.07,travel,Debit,D000597,30.0,1,27,2798.15,44,1682961,17,0,10286,0
343,TX000344,AC00232,M074,703.89,digital_goods,Debit,D000473,30.0,1,46,3583.67,62,1695400,16,4,22725,0
344,TX000345,AC00156,M073,1271.9,electronics,Debit,D000312,30.0,1,47,2120.8,155,1693240,16,0,20565,0
345,TX000346,AC00442,M099,26.55,electronics,Debit,D000112,30.0,1,77,3085.38,228,1695230,17,2,22555,0
346,TX000347,AC00375,M067,147.4,travel,Debit,D000283,30.0,1,42,6797.71,259,1686327,16,4,13652,0
347,TX000348,AC00034,M005,202.11,electronics,Debit,D000072,30.0,1,27,746.47,18,1680192,16,3,7517,0
348,TX000349,AC00376,M077,308.42,travel,Debit,D000276,30.0,1,75,5427.81,39,1683044,16,1,10369,0
349,TX000350,AC00029,M035,11.18,electronics,Debit,D000609,30.0,1,53,7467.3,144,1677515,16,0,4840,0
350,TX000351,AC00040,M020,294.15,digital_goods,Debit,D000504,30.0,1,38,6362.16,136,1675354,16,3,2679,0
351,TX000352,AC00482,M066,29.58,travel,Debit,D000230,30.0,1,54,8345.26,121,1698688,17,0,26013,0
352,TX000353,AC00365,M004,139.45,digital_goods,Debit,D000139,30.0,1,27,1305.76,31,1689007,16,0,16332,0
353,TX000354,AC00340,M024,432.63,electronics,Debit,D000469,30.0,1,29,13648.36,137,1688145,17,4,15470,0
354,TX000355,AC00349,M053,131.43,digital_goods,Debit,D000391,30.0,1,43,1337.5,65,1675277,18,2,2602,0
355,TX000356,AC00374,M025,516.72,electronics,Debit,D000489,30.0,1,42,2015.69,128,1696876,18,0,24201,0
356,TX000357,AC00261,M094,121.82,digital_goods,Debit,D000095,30.0,3,69,8354.54,123,1675790,17,1,3115,0
357,TX000358,AC00459,M002,374.5,travel,Credit,D000045,30.0,1,26,1671.51,178,1690217,16,0,17542,0
358,TX000359,AC00331,M013,166.13,electronics,Debit,D000473,30.0,1,68,11822.53,227,1694019,17,2,21344,0
359,TX000360,AC00165,M017,626.9,electronics,Debit,D000686,30.0,1,23,587.11,146,1696956,16,1,24281,0
360,TX000361,AC00397,M007,466.85,travel,Debit,D000016,30.0,1,56,5422.53,165,1689613,16,0,16938,0
361,TX000362,AC00192,M055,788.84,digital_goods,Debit,D000402,30.0,1,58,1913.73,231,1684342,17,2,11667,0
362,TX000363,AC00063,M050,873.65,digital_goods,Credit,D000414,30.0,1,37,12139.83,59,1679589,16,3,6914,0
363,TX000364,AC00478,M011,525.28,electronics,Debit,D000564,30.0,1,69,4693.6,134,1680539,16,0,7864,0
364,TX000365,AC00272,M054,110.17,electronics,Debit,D000046,30.0,1,30,464.2,137,1694102,16,3,21427,0
365,TX000366,AC00092,M047,632.69,electronics,Debit,D000455,30.0,1,80,4363.74,76,1694536,16,1,21861,0
366,TX000367,AC00332,M015,124.35,electronics,Debit,D000082,30.0,1,72,3319.76,90,1702053,16,4,29378,0
367,TX000368,AC00087,M013,43.85,electronics,Debit,D000092,30.0,1,62,4356.98,122,1678724,16,0,6049,0
368,TX000369,AC00327,M046,283.81,travel,Debit,D000364,30.0,1,28,1519.35,29,1678379,16,3,5704,0
369,TX000370,AC00269,M100,168.53,electronics,Debit,D000602,30.0,1,71,5962.58,112,1686760,16,2,14085,0
370,TX000371,AC00177,M088,218.59,travel,Credit,D000004,30.0,1,40,6699.23,123,1701103,16,0,28428,0
371,TX000372,AC00322,M060,132.84,electronics,Debit,D000244,30.0,1,21,822.73,143,1692635,16,0,19960,0
372,TX000373,AC00069,M014,157.37,travel,Credit,D000001,30.0,1,42,13964.31,289,1700067,16,2,27392,0
373,TX000374,AC00264,M007,144.77,digital_goods,Debit,D000194,30.0,1,20,867.32,159,1689612,16,0,16937,0
374,TX000375,AC00014,M073,643.22,electronics,Debit,D000248,30.0,1,64,1035.86,93,1683133,17,2,10458,0
375,TX000376,AC00316,M013,1392.54,travel,Debit,D000113,30.0,1,41,13347.69,297,1700499,16,0,27824,0
376,TX000377,AC00131,M100,208.07,digital_goods,Debit,D000084,30.0,1,32,8478.9,36,1689007,16,0,16332,0
377,TX000378,AC00232,M042,94.3,travel,Debit,D000446,30.0,1,57,11088.95,57,1703526,17,0,30851,0
378,TX000379,AC00410,M095,295.5,electronics,Debit,D000445,30.0,1,59,6280.66,36,1700762,18,3,28087,0
379,TX000380,AC00488,M049,30.23,electronics,Debit,D000406,30.0,1,44,481.13,99,1699293,17,0,26618,0
380,TX000381,AC00329,M078,112.05,electronics,Credit,D000156,30.0,1,26,1122.88,159,1698336,16,3,25661,0
381,TX000382,AC00021,M098,180.24,travel,Debit,D000106,30.0,1,58,8431.23,144,1688403,17,0,15728,0
382,TX000383,AC00188,M084,13.71,digital_goods,Credit,D000483,30.0,1,38,8342.79,148,1685469,17,1,12794,0
383,TX000384,AC00341,M020,96.54,travel,Debit,D000387,30.0,1,58,7182.22,95,1678728,17,0,6053,0
384,TX000385,AC00090,M051,79.35,digital_goods,Debit,D000277,30.0,1,67,1692.15,70,1685379,17,0,12704,0
385,TX000386,AC00456,M067,101.04,electronics,Debit,D000020,30.0,1,27,1695.57,160,1689012,18,0,16337,0
386,TX000387,AC00322,M003,74.42,digital_goods,Debit,D000273,30.0,1,49,6264.21,68,1700760,17,3,28085,0
387,TX000388,AC00135,M045,39.66,travel,Debit,D000680,30.0,1,52,8497.34,169,1684426,16,3,11751,0
388,TX000389,AC00279,M004,99.36,electronics,Debit,D000019,30.0,1,40,1272.12,46,1683651,16,1,10976,0
389,TX000390,AC00210,M047,123.85,digital_goods,Debit,D000274,30.0,1,56,3959.62,244,1692989,18,4,20314,0
390,TX000391,AC00251,M054,426.93,electronics,Debit,D000129,30.0,1,19,476.19,248,1703523,17,0,30848,0
391,TX000392,AC00116,M001,133.73,digital_goods,Credit,D000664,30.0,1,25,1872.22,123,1684254,16,1,11579,0
392,TX000393,AC00131,M088,222.39,digital_goods,Debit,D000008,30.0,1,49,3117.39,73,1692808,16,2,20133,0
393,TX000394,AC00265,M021,215.94,digital_goods,Credit,D000037,30.0,1,22,1841.69,140,1685981,16,0,13306,0
394,TX000395,AC00326,M017,6.3,travel,Debit,D000539,30.0,5,80,7697.68,283,1702579,18,3,29904,0
395,TX000396,AC00411,M042,826.23,electronics,Debit,D000056,30.0,1,29,7580.59,209,1685550,16,2,12875,0
396,TX000397,AC00039,M015,416.37,digital_goods,Debit,D000686,30.0,1,35,7936.91,67,1697040,16,2,24365,0
397,TX000398,AC00293,M006,131.46,travel,Debit,D000287,30.0,1,67,6642.33,258,1684168,16,0,11493,0
398,TX000399,AC00306,M088,202.86,travel,Credit,D000589,30.0,1,61,7642.25,149,1684776,17,0,12101,0
399,TX000400,AC00285,M017,268.39,electronics,Debit,D000015,30.0,1,26,136.74,171,1687803,18,0,15128,0
400,TX000401,AC00145,M096,194.85,digital_goods,Debit,D000601,30.0,4,23,319.84,130,1694537,16,1,21862,0
401,TX000402,AC00128,M028,137.35,digital_goods,Credit,D000051,30.0,1,40,12662.66,220,1680113,18,2,7438,0
402,TX000403,AC00292,M074,712.75,travel,Debit,D000573,30.0,1,44,8126.06,25,1685120,17,4,12445,0
403,TX000404,AC00020,M035,353.82,electronics,Debit,D000043,30.0,1,42,705.75,143,1681149,17,0,8474,0
404,TX000405,AC00229,M063,507.25,travel,Debit,D000672,30.0,1,73,5331.57,143,1698686,17,0,26011,0
405,TX000406,AC00053,M050,212.74,travel,Debit,D000110,30.0,1,27,7645.47,128,1702580,18,3,29905,0
406,TX000407,AC00401,M078,364.42,electronics,Debit,D000469,30.0,1,51,8119.73,146,1696957,17,1,24282,0
407,TX000408,AC00208,M043,195.12,electronics,Debit,D000603,30.0,1,46,6101.15,144,1690306,17,1,17631,0
408,TX000409,AC00177,M076,230.61,travel,Debit,D000083,30.0,1,80,2561.42,204,1693845,16,0,21170,0
409,TX000410,AC00136,M026,739.28,travel,Credit,D000576,30.0,1,58,11905.64,47,1687193,16,0,14518,0
410,TX000411,AC00029,M019,390.35,electronics,Credit,D000274,30.0,1,64,7095.88,61,1695753,18,1,23078,0
411,TX000412,AC00210,M014,242.03,digital_goods,Debit,D000605,30.0,1,58,4382.73,124,1678723,16,0,6048,0
412,TX000413,AC00421,M008,242.39,electronics,Credit,D000451,30.0,1,18,1328.73,271,1700497,16,0,27822,0
413,TX000414,AC00400,M097,135.03,electronics,Debit,D000029,30.0,1,23,1278.0,180,1677258,17,4,4583,0
414,TX000415,AC00495,M100,83.5,travel,Debit,D000446,30.0,5,61,1749.79,91,1684176,18,0,11501,0
415,TX000416,AC00301,M088,193.54,travel,Debit,D000150,30.0,1,80,2929.51,267,1698165,16,1,25490,0
416,TX000417,AC00434,M035,617.36,travel,Debit,D000137,30.0,1,29,8926.38,61,1700586,17,1,27911,0
417,TX000418,AC00274,M036,775.23,digital_goods,Credit,D000220,30.0,1,59,5977.59,38,1691426,16,0,18751,0
418,TX000419,AC00365,M031,266.57,electronics,Debit,D000223,30.0,1,72,7676.92,100,1695748,17,1,23073,0
419,TX000420,AC00480,M057,153.4,electronics,Debit,D000599,30.0,1,45,4657.7,144,1680284,17,4,7609,0
420,TX000421,AC00318,M018,946.94,travel,Debit,D000019,30.0,1,53,5579.11,251,1702315,17,0,29640,0
421,TX000422,AC00235,M002,5.12,travel,Debit,D000660,30.0,1,34,3293.01,90,1697213,16,4,24538,0
422,TX000423,AC00333,M070,119.11,electronics,Debit,D000078,30.0,1,57,7998.25,131,1688142,16,4,15467,0
423,TX000424,AC00262,M005,1096.7,digital_goods,Debit,D000234,30.0,1,24,1093.89,147,1679935,16,0,7260,0
424,TX000425,AC00267,M011,119.72,travel,Debit,D000445,30.0,1,30,3435.34,123,1675448,18,4,2773,0
425,TX000426,AC00490,M079,107.4,digital_goods,Debit,D000271,30.0,1,58,344.07,32,1687452,16,3,14777,0
426,TX000427,AC00229,M033,115.92,electronics,Debit,D000386,30.0,1,53,3897.17,57,1673980,18,1,1305,0
427,TX000428,AC00196,M025,438.04,electronics,Debit,D000694,30.0,1,67,5358.95,247,1692903,18,3,20228,0
428,TX000429,AC00182,M015,677.29,digital_goods,Debit,D000016,30.0,1,27,627.79,287,1682965,18,0,10290,0
429,TX000430,AC00357,M085,296.0,travel,Debit,D000623,30.0,1,35,7418.82,248,1684167,16,0,11492,0
430,TX000431,AC00443,M034,299.09,travel,Credit,D000540,30.0,1,36,5615.26,84,1673885,16,0,1210,0
431,TX000432,AC00499,M068,461.52,travel,Credit,D000670,30.0,1,24,1995.18,44,1684168,16,0,11493,0
432,TX000433,AC00285,M038,100.52,electronics,Debit,D000140,30.0,1,50,453.39,110,1675099,17,0,2424,0
433,TX000434,AC00475,M074,85.35,electronics,Debit,D000514,30.0,1,66,2173.76,166,1688573,16,2,15898,0
434,TX000435,AC00217,M055,79.76,travel,Debit,D000268,30.0,1,39,6452.14,170,1675700,16,0,3025,0
435,TX000436,AC00452,M054,778.49,digital_goods,Credit,D000102,30.0,1,75,7713.67,107,1688402,16,0,15727,0
436,TX000437,AC00357,M058,386.38,digital_goods,Debit,D000461,30.0,1,42,5528.36,135,1674576,16,1,1901,0
437,TX000438,AC00080,M025,165.25,digital_goods,Debit,D000124,30.0,1,35,9939.94,106,1700845,17,4,28170,0
438,TX000439,AC00493,M070,14.29,electronics,Debit,D000317,30.0,1,34,7016.99,150,1677601,16,1,4926,0
439,TX000440,AC00420,M019,232.79,travel,Credit,D000160,30.0,1,55,2661.3,145,1695231,17,2,22556,0
440,TX000441,AC00040,M060,1237.56,travel,Credit,D000077,30.0,1,60,9410.17,159,1699897,17,0,27222,0
441,TX000442,AC00351,M015,92.29,travel,Debit,D000264,30.0,1,54,2026.32,115,1676477,16,2,3802,0
442,TX000443,AC00070,M047,293.97,travel,Debit,D000444,30.0,1,68,7371.85,153,1699896,17,0,27221,0
443,TX000444,AC00273,M060,136.32,digital_goods,Debit,D000548,30.0,1,19,264.83,113,1697050,18,2,24375,0
444,TX000445,AC00280,M003,251.06,digital_goods,Debit,D000593,30.0,1,36,10001.66,34,1701883,17,2,29208,0
445,TX000446,AC00480,M039,50.17,electronics,Credit,D000549,30.0,1,77,7752.14,35,1695056,16,0,22381,0
446,TX000447,AC00122,M027,21.4,travel,Debit,D000537,30.0,1,34,9594.11,258,1703606,16,1,30931,0
447,TX000448,AC00072,M096,73.28,travel,Debit,D000137,30.0,1,21,1329.41,21,1678469,17,4,5794,0
448,TX000449,AC00093,M066,70.23,electronics,Debit,D000293,30.0,1,38,11624.93,260,1694621,16,2,21946,0
449,TX000450,AC00407,M034,689.29,electronics,Debit,D000286,30.0,1,22,168.84,100,1673026,17,4,351,0
